"genes" "logFC" "logCPM" "F" "PValue" "FDR" "status"
"vmacro21712" -0.102853001117568 6.36885165363191 0.451450663881889 0.510795621687816 0.660834316943322 "No significant DEG"
"vmacro21711" -0.265018932907617 5.5256679533141 8.58235056841481 0.00945555165254517 0.03846001613279 "No significant DEG"
"vmacro21710" 0.257860947571146 5.00325274601526 3.20107748763666 0.0916610948535997 0.203495738399955 "No significant DEG"
"vmacro21709" 0.218177788308992 6.59677029680548 2.45127961399796 0.136097836118708 0.269273542574874 "No significant DEG"
"vmacro21708" -0.140002259281984 6.70811874155169 1.50313342072756 0.237123718428869 0.395898024422816 "No significant DEG"
"vmacro21707" 0.218312538628468 3.19148992782221 1.55577298065205 0.229419199636295 0.387349651387583 "No significant DEG"
"vmacro21706" 0.504306258413736 8.70641035908841 6.78832402611801 0.0186116627480793 0.0639095349990302 "No significant DEG"
"vmacro21705" 0.320428481122294 3.4532892141007 1.32637545007918 0.265602055808057 0.428227471434256 "No significant DEG"
"vmacro21704" -0.186526859016895 3.58259170888664 0.702646706085665 0.413681131187148 0.577036020284816 "No significant DEG"
"vmacro21703" 0.245654713477246 6.82437407518745 1.3460925880558 0.262209506214093 0.424660072256225 "No significant DEG"
"vmacro21702" 0.173828951768189 5.43163515736963 0.729023047315269 0.405228540800448 0.568563497183155 "No significant DEG"
"vmacro21701" -0.00624327199676177 2.20952685982893 0.000298130168327968 0.986427763081042 0.992149200146105 "No significant DEG"
"vmacro21700" 0.261748292001123 5.90559168669182 2.61147605004936 0.124742851283593 0.253027423249101 "No significant DEG"
"vmacro21699" 0.638599635124888 3.65314726027094 11.7399692098517 0.00327027242744656 0.0174980214736446 "No significant DEG"
"vmacro21698" 0.433823915564475 4.74952805232183 12.4846198733542 0.00259681486067463 0.0147555089268301 "No significant DEG"
"vmacro21697" -0.700563532194124 2.78579315944224 4.83685302563208 0.0421817307432783 0.116644899090756 "No significant DEG"
"vmacro21696" -2.03582994662239 2.0252503593962 16.9602948063013 0.00073601198998134 0.00576094735695283 "Significant DEG"
"vmacro21695" -0.861288226907253 10.3993573765319 29.2826546097537 4.89771620872613e-05 0.000781790265116745 "No significant DEG"
"vmacro21694" 0.0802278115633765 5.01744995982077 0.18341229277755 0.673905360355779 0.791207284347048 "No significant DEG"
"vmacro21692" 0.266401849348366 4.43187569120324 2.01727281329822 0.173838420620336 0.319952763984026 "No significant DEG"
"vmacro21691" 0.459228009650942 4.9120367943646 11.5622867357558 0.00345875231228478 0.0182859479924701 "No significant DEG"
"vmacro21690" 0.173205903173917 3.34708441137909 1.15948434377794 0.296815650762661 0.462259841467811 "No significant DEG"
"vmacro21689" 0.180258004272513 9.27951037059588 0.846906637382163 0.370474617135988 0.535961198812253 "No significant DEG"
"vmacro21688" 0.127273098151665 5.90689401348111 1.37293835961748 0.257682042272872 0.419536100747272 "No significant DEG"
"vmacro21686" 0.106419370659617 3.37740352258859 0.060945220244944 0.808004113470723 0.88399159601124 "No significant DEG"
"vmacro21685" -0.106857197223772 4.16141036457217 0.638538167739988 0.435409955798904 0.596184402186785 "No significant DEG"
"vmacro21684" -2.42723633008301 4.69967976546112 77.5112462392685 1.0766516590036e-07 1.01668962353929e-05 "Significant DEG"
"vmacro21683" -1.07120617554308 5.00564342474342 60.8722682574009 5.60178613843858e-07 3.29794888977703e-05 "Significant DEG"
"vmacro21681" -0.248557846017147 1.94225030383233 0.554201837077024 0.466907802737315 0.623033671718382 "No significant DEG"
"vmacro21680" -0.00487757178147156 6.42359505466118 0.000945751393394256 0.975829407362259 0.986744377938671 "No significant DEG"
"vmacro21679" 0.161266067891008 3.45264040241945 0.504831255488579 0.487146820041715 0.640673303384977 "No significant DEG"
"vmacro21678" 0.894333004363621 5.04687435760465 17.7098157230318 0.000606764235850798 0.00495251510434488 "No significant DEG"
"vmacro21677" -0.109123292399751 4.85127106948287 0.467461471688374 0.503493312219665 0.654500131565362 "No significant DEG"
"vmacro21676" -0.541037094662236 6.30287814668349 7.90039120266304 0.0121428298695207 0.0464288994917335 "No significant DEG"
"vmacro21675" 1.72295263867048 1.4985302008162 25.9443581258328 9.38671597052046e-05 0.00125738488158482 "Significant DEG"
"vmacro21674" 0.240298091590004 5.25995952034739 3.53050103021692 0.0777399587602635 0.180840208945369 "No significant DEG"
"vmacro21673" 0.656238793700414 4.72617823935328 3.92334574930427 0.0642608465631972 0.158371501479855 "No significant DEG"
"vmacro21671" 1.71956490197075 -1.26299321281945 5.29294199453522 0.0345273125698147 0.101386774518044 "No significant DEG"
"vmacro21670" -0.0326772941281151 2.1739354835182 0.0123914781742622 0.912686069295715 0.950092052598546 "No significant DEG"
"vmacro21669" -3.23225297645981 7.59173390089047 140.437512179248 1.42525827601642e-09 7.47889939845441e-07 "Significant DEG"
"vmacro21668" -0.0342382984704491 4.15790987868863 0.0475159659780242 0.830073137349821 0.898272558945945 "No significant DEG"
"vmacro21667" 0.299642927088222 4.99175604604767 1.94769813302817 0.18103615558483 0.329154876770842 "No significant DEG"
"vmacro21666" -0.40429225929634 6.14538960755245 8.31489023247809 0.0104197909852729 0.0413303208658932 "No significant DEG"
"vmacro21665" -1.30038300355752 6.98861826596191 78.866025623199 9.53950515241879e-08 9.283982692979e-06 "Significant DEG"
"vmacro21662" 0.613470475387009 5.20880273448906 24.5315958376813 0.000125637716265612 0.00154152502060343 "No significant DEG"
"vmacro21661" 0.245762512481917 6.67255349514479 2.45186982108687 0.136053756964623 0.269214254574708 "No significant DEG"
"vmacro21660" 0.233436748708308 8.03211557531853 2.53537151238093 0.129988233630773 0.260389371141537 "No significant DEG"
"vmacro21659" -2.28936728390842 0.180420156489415 8.98299913325559 0.00819438012910371 0.0346811184740744 "Significant DEG"
"vmacro21657" -0.013437327236504 -0.361243167283751 0.000318697646884612 0.985967458976273 0.992074676158909 "No significant DEG"
"vmacro21655" -0.713316878899316 9.92502924855497 24.1108035653893 0.000137313113675529 0.001641132608622 "No significant DEG"
"vmacro21654" 0.395789357714036 1.54251778595593 2.26899769134586 0.150584544087386 0.289148397268663 "No significant DEG"
"vmacro21653" -1.04209756327463 2.96887809193421 22.8866169596491 0.000178819430932656 0.00200292463008832 "Significant DEG"
"vmacro21652" 0.189199287347103 5.77689180191233 3.06609840523061 0.0982044240722144 0.213694888110597 "No significant DEG"
"vmacro21651" 0.702760331989299 1.61949916481577 7.63183547863606 0.0134315226262946 0.050030520229754 "No significant DEG"
"vmacro21650" 0.0390483250949065 5.94119028919522 0.0456127927078069 0.833455474807579 0.899929988789458 "No significant DEG"
"vmacro21649" 0.0145604324642298 6.36988663636385 0.00651582464518054 0.936619367371586 0.964387968514091 "No significant DEG"
"vmacro21648" 0.26503419780479 5.0294137877154 3.37022187849342 0.0841758703326636 0.191674194412744 "No significant DEG"
"vmacro21645" 0.381238047266086 3.79911706973515 3.58812122018029 0.0755689759495959 0.177238192086382 "No significant DEG"
"vmacro21644" 0.349164516376019 -0.599452716372548 0.24147000159688 0.629514039147305 0.75650351519781 "No significant DEG"
"vmacro21643" 0.0146147755059181 1.41401989584126 0.00189565912626076 0.965785823619419 0.981217820801087 "No significant DEG"
"vmacro21642" 0.32244965722446 5.06540665578572 8.5891984982949 0.00943222722371422 0.0383787829121904 "No significant DEG"
"vmacro21641" 0.0184613915780713 2.52843255253449 0.00506008996441285 0.944132076255271 0.968451245137088 "No significant DEG"
"vmacro21640" -0.246554203329691 4.97975852156947 4.88290127085847 0.0413259579737727 0.114911464774011 "No significant DEG"
"vmacro21639" -0.0339163283353571 6.30998568644945 0.105619200673596 0.749205962019207 0.844079128552146 "No significant DEG"
"vmacro21638" -0.756423160889468 6.19983950253598 52.0214931545084 1.57031103844024e-06 6.4003596278307e-05 "No significant DEG"
"vmacro21637" -1.06951520381365 5.9531619645565 20.2391175437382 0.000326486610867441 0.00313423860206162 "Significant DEG"
"vmacro21636" -2.44363833319895 4.58265171019258 51.7991755044225 1.61425856270842e-06 6.50993278724378e-05 "Significant DEG"
"vmacro21635" -0.502543427019357 6.46459081054251 19.4724582903909 0.000392021765056049 0.0035958177380844 "No significant DEG"
"vmacro21634" 1.16018003048216 4.51426554848828 17.1886181293831 0.000693625880188466 0.00550599819583645 "Significant DEG"
"vmacro21633" -0.406191622764797 4.59044712168498 8.95719166430264 0.00826961822150606 0.0348793574113898 "No significant DEG"
"vmacro21632" -0.476923916601413 0.320007925042202 0.904115593511948 0.355180798490037 0.521761550342507 "No significant DEG"
"vmacro21631" 0.269724381094443 1.96116012502002 0.54716162233449 0.469706191010172 0.625625279204186 "No significant DEG"
"vmacro21630" 0.355513965429717 3.09694240184708 1.69276516526945 0.210825450693159 0.365880330563548 "No significant DEG"
"vmacro21629" 0.339269579164017 6.16308198043882 10.090950596454 0.00559046597637728 0.0262655513545312 "No significant DEG"
"vmacro21628" -0.392759991755771 3.90543682579487 3.82924249434838 0.0672222104453395 0.16359711487098 "No significant DEG"
"vmacro21627" 0.15258279665951 6.49396652456388 1.61412269332504 0.221252313638205 0.377832397730418 "No significant DEG"
"vmacro21626" -0.394239078175858 4.31163588975396 6.45588265586358 0.0212534152835067 0.0706656608912131 "No significant DEG"
"vmacro21625" 0.0371185029291386 5.87742073402173 0.153254724635934 0.700372469596655 0.809967555326555 "No significant DEG"
"vmacro21624" 0.368373135665473 7.30362934170574 12.2744250937365 0.00276957487769356 0.0154653515199077 "No significant DEG"
"vmacro21623" -0.167995169464539 3.3961142177383 0.918241011056406 0.351545935159146 0.518338000553506 "No significant DEG"
"vmacro21621" -0.142968826066202 6.32257596226212 2.61565271983642 0.124462449035058 0.252582735001664 "No significant DEG"
"vmacro21620" -0.192994764459885 4.6624037260893 0.267673353553958 0.61165198641909 0.742617378966593 "No significant DEG"
"vmacro21619" 3.04385769466852 0.0696075569368316 6.2865886483212 0.0227616512424031 0.0745370811070969 "No significant DEG"
"vmacro21617" -0.605761510494999 1.92239593632888 2.25098995011463 0.152115680071633 0.291167352698945 "No significant DEG"
"vmacro21615" 0.157493984999246 6.42753365456205 0.427146959427382 0.522251085890371 0.669686674731499 "No significant DEG"
"vmacro21614" 0.0287784573508124 4.38921362911663 0.00883490455877437 0.926227384517683 0.958434813913139 "No significant DEG"
"vmacro21613" -0.218021246850564 5.63695233227312 1.87444742018238 0.189020784787957 0.339124479856121 "No significant DEG"
"vmacro21612" -1.87990635162671 4.66269217226188 75.7510602158242 1.26329343271788e-07 1.15852510716796e-05 "Significant DEG"
"vmacro21611" -0.174044862690111 5.97061592595364 1.49932543185797 0.237693993813013 0.396433761649315 "No significant DEG"
"vmacro21610" 1.009270752712 4.12541596504825 9.97940408460741 0.0058049298943659 0.0269647289383307 "Significant DEG"
"vmacro21609" -0.895402940801885 4.59431119038831 14.614909900392 0.00139014692472518 0.00937660982642603 "No significant DEG"
"vmacro21608" 0.00298670537338157 5.08243710489051 0.000819917626506803 0.977494246120532 0.987294605845434 "No significant DEG"
