"genes" "logFC" "logCPM" "F" "PValue" "FDR" "status"
"vmacro21782" 0.21975363371241 4.89711816865149 3.67228388411777 0.0725245051271177 0.170499199206213 "No significant DEG"
"vmacro21783" -1.54162018286687 7.05802286711742 32.6353655529126 2.6728529120136e-05 0.000492130012516017 "Significant DEG"
"vmacro21784" -0.383920435864251 5.51308971613577 1.71121162295004 0.208471028229167 0.361041165634309 "No significant DEG"
"vmacro21785" -0.806166711261216 4.93793273004971 11.9933645385347 0.00302117847412735 0.0169094032837228 "No significant DEG"
"vmacro21786" 0.0826319699861412 5.82885413833137 0.453319520233446 0.509933532988883 0.660823637441249 "No significant DEG"
"vmacro21787" -0.0491988630299821 6.10853608526251 0.229380650861922 0.638167049876227 0.762817174858318 "No significant DEG"
"vmacro21788" 0.075425829944483 4.39506671733372 0.207659969828886 0.654451419941835 0.774853257736361 "No significant DEG"
"vmacro21789" 0.0681574629704887 6.3857745865129 0.338863501761488 0.568228120894664 0.708613454894463 "No significant DEG"
"vmacro21792" 0.560322215881998 2.71103319790564 9.773325195452 0.00622606129407856 0.0286104840242227 "No significant DEG"
"vmacro21794" 0.101571320025299 5.09633032911617 0.485998953933377 0.49526666892175 0.648090259290827 "No significant DEG"
"vmacro21795" -1.60515921582259 2.84170928992271 45.4878295502477 3.68088737716741e-06 0.000115764779075218 "Significant DEG"
"vmacro21796" -1.12509979411268 1.52416580301835 13.3552791058819 0.00199958834935392 0.0125187129353946 "Significant DEG"
"vmacro21797" 1.53221033975337 2.13141495596322 11.8621271654724 0.00314740976045514 0.0174171282798613 "Significant DEG"
"vmacro21798" -0.998642046394862 6.75077339538093 12.2478230654428 0.00279234812368289 0.0159440761101325 "No significant DEG"
"vmacro21799" -1.44437951367895 6.69577434520531 46.3304941195925 3.2814154353286e-06 0.000106089829540497 "Significant DEG"
"vmacro21800" 0.0714199998555943 5.27509586184641 0.379009987158802 0.54639662913101 0.690644470258698 "No significant DEG"
"vmacro21801" 0.149888607589607 5.43987383271113 1.26849817294487 0.27590412869225 0.437004080473859 "No significant DEG"
"vmacro21802" -0.453244880758206 2.12561007026471 0.763861172131891 0.394463644563403 0.557107166473178 "No significant DEG"
"vmacro21803" -0.110297617207173 2.68990094837995 0.0657748510057885 0.800709892529528 0.879710931920329 "No significant DEG"
"vmacro21804" -0.12553601328526 6.5591847772575 1.13524544542806 0.30175596044632 0.465963530217019 "No significant DEG"
"vmacro21805" 0.511290569312489 5.24038172098527 4.9549121378898 0.0400275190753372 0.11067182582433 "No significant DEG"
"vmacro21806" -1.5920816631347 3.97043143396514 48.8092147045252 2.36137869894114e-06 8.24968840335204e-05 "Significant DEG"
"vmacro21807" -0.384816847708635 4.30768150965034 3.45079809015333 0.0808650551970372 0.183959562061238 "No significant DEG"
"vmacro21808" 0.585941978105936 5.97016315625904 9.22993713098276 0.00751234511086803 0.0328351588892976 "No significant DEG"
"vmacro21809" -2.51995134178351 5.02512586993205 73.5068030417667 1.55594772279126e-07 1.178592161535e-05 "Significant DEG"
"vmacro21810" 0.039093417429128 3.2244493206333 0.0233980217795425 0.880251509533745 0.932148867171275 "No significant DEG"
"vmacro21811" -0.093273413455603 4.78259346542457 0.367231115065167 0.552630057019513 0.695309579762766 "No significant DEG"
"vmacro21812" 0.176009636443869 4.29800392113591 0.801210784471633 0.383396188079544 0.546215720936388 "No significant DEG"
"vmacro21813" -0.431916326346718 6.14553883476704 12.3892762803989 0.00267362672574666 0.015501346441829 "No significant DEG"
"vmacro21814" 0.409074257479358 3.60036088864512 3.90171583308979 0.0649278052489832 0.157090041238503 "No significant DEG"
"vmacro21815" 0.395175333333734 2.00925226165887 1.2668080631693 0.276212926595291 0.437132794723735 "No significant DEG"
"vmacro21816" 0.301614905078836 0.651513104969271 0.71876578143754 0.408483692199503 0.570620756404651 "No significant DEG"
"vmacro21817" -0.391243613939138 -0.360381705218098 0.360792738398555 0.556095868478063 0.698323152812314 "No significant DEG"
"vmacro21818" 0.898071206959077 1.66913116290522 4.99114198771152 0.03939207746589 0.109584436235761 "No significant DEG"
"vmacro21819" 1.196408037967 0.981805969786896 10.3002051612616 0.00521185189197736 0.0250860648093536 "Significant DEG"
"vmacro21821" 0.162889117790891 6.04530940899278 1.03514510979439 0.323404122891818 0.487778417344938 "No significant DEG"
"vmacro21822" -0.204273806679261 5.08260793379031 1.93020396882304 0.182904136181068 0.329420866552155 "No significant DEG"
"vmacro21824" -0.498559240207267 4.08198415785722 3.40028317275773 0.0829223217200769 0.187442454204046 "No significant DEG"
"vmacro21825" 0.384855200958519 4.45024097841896 4.72859125104711 0.0442755477104625 0.119068951441854 "No significant DEG"
"vmacro21826" 0.079303962753556 6.70995024862945 0.464953129808911 0.504625013932947 0.656239578727227 "No significant DEG"
"vmacro21827" 0.700063411453079 8.28794297309106 20.3741227512357 0.000316269866296908 0.00310339709494709 "No significant DEG"
"vmacro21829" -0.328266600458189 6.93458709830351 1.67582387747544 0.213017671818232 0.366262131776886 "No significant DEG"
"vmacro21830" -0.60692354306428 3.25926578950695 5.39047103225141 0.0331057331660263 0.0966115202996769 "No significant DEG"
"vmacro21831" 0.273973450528746 2.10267775312871 0.635141494203378 0.436611284253072 0.595625415504044 "No significant DEG"
"vmacro21832" 0.0789280002918969 9.04003399976028 0.0739655051828569 0.788967216044801 0.870268296192366 "No significant DEG"
"vmacro21833" -0.143482650653711 4.7821265660544 1.26285040057388 0.276937841240618 0.437916714056601 "No significant DEG"
"vmacro21834" 0.35864225755008 1.3538855978229 1.45709882816241 0.244139015174051 0.402317916337667 "No significant DEG"
"vmacro21835" 0.619434973504803 -0.189458239418436 0.68799283907031 0.418495623469123 0.579977042841726 "No significant DEG"
"vmacro21836" -0.258692245389232 5.84958669812187 4.32830640037546 0.0531340750157647 0.135807648522807 "No significant DEG"
"vmacro21837" -0.0078054588092396 7.45369555017839 0.00315107082134848 0.955897947171958 0.974702161880852 "No significant DEG"
"vmacro21838" 0.171420522306678 4.68453309053048 1.50305082156888 0.237136069417084 0.394640597114891 "No significant DEG"
"vmacro21839" -1.38844952226886 9.03778981327817 91.1962666673745 3.41383537429294e-08 4.34233695605262e-06 "Significant DEG"
"vmacro21840" 0.0782044357759404 5.8196597102174 0.40951001341292 0.530862316293184 0.678558901579795 "No significant DEG"
"vmacro21841" -1.18970972627841 5.10110156881686 13.0944932978353 0.00216046118722268 0.0132553223371736 "Significant DEG"
"vmacro21843" 0.0254734084458046 1.78523452542553 0.0046081639664862 0.946680998690262 0.969605887565332 "No significant DEG"
"vmacro21844" -0.500305537000257 5.31198873380416 8.50749897288515 0.0097148080248857 0.0396380570612949 "No significant DEG"
"vmacro21845" 0.869303050121041 2.4396057851558 12.6102601417801 0.00249936324745766 0.0147613097391833 "No significant DEG"
"vmacro21846" 1.52064198600808 0.741158458553414 12.1963328843396 0.00283702942619342 0.016139676798282 "Significant DEG"
"vmacro21847" 0.897103785799118 5.49638346635957 41.7131205711053 6.28467999867283e-06 0.000171994649891943 "No significant DEG"
"vmacro21848" 0.185437081977633 4.49703573200551 1.24686980031691 0.279891076275165 0.441207258000133 "No significant DEG"
"vmacro21849" 1.14150106164513 2.35530293216161 6.06606479874098 0.0249132591909462 0.0786538133118438 "No significant DEG"
"vmacro21850" 0.247964683594572 3.1876273589664 0.895014323728153 0.357551658353657 0.521110779576406 "No significant DEG"
"vmacro21851" -0.776947116457045 5.0439066279836 23.7694402997977 0.000147682237986611 0.00174665810115954 "No significant DEG"
"vmacro21852" 0.323858655093601 6.28037992014665 6.66576018325296 0.0195394440991317 0.066025668058625 "No significant DEG"
"vmacro21853" 0.410477913790887 2.89140288010031 2.70849916765074 0.118420778159585 0.242394714389321 "No significant DEG"
"vmacro21854" 0.267767481886371 2.73116442507453 1.68771481298924 0.21147595119569 0.364597231476662 "No significant DEG"
"vmacro21855" 0.347030989600974 8.76252688938528 6.25404563729906 0.0230653876557801 0.0742694580577321 "No significant DEG"
"vmacro21856" 0.487804193917126 4.68583850275204 10.8781344616413 0.00430807832161267 0.0219649758220575 "No significant DEG"
"vmacro21857" -0.225621467769661 6.77676780229228 2.64902852471406 0.122248830358056 0.247968570723088 "No significant DEG"
"vmacro21858" 0.192600169259704 4.89777844972342 1.92078299951557 0.18392005982343 0.330719753123297 "No significant DEG"
"vmacro21859" -1.15154624970444 -0.376138031825252 3.13565216397887 0.0947658945314169 0.20651884361782 "No significant DEG"
"vmacro21863" -0.182866555494571 3.10979295672754 0.7866492266586 0.387654919478275 0.550637991588957 "No significant DEG"
"vmacro21864" -0.930548329662497 8.42264781543637 25.7213937816152 9.82199851508677e-05 0.00129657177629952 "No significant DEG"
"vmacro21866" -0.317917157956541 1.81005566390458 1.07281956605893 0.315011281085888 0.479556279865389 "No significant DEG"
"vmacro21726" -2.04369436868277 0.0710412537367369 3.45385775034866 0.0807423906796629 0.183793009931638 "No significant DEG"
"vmacro21725" 1.13300829075944 1.44411669347242 5.24819283250339 0.0352029759934879 0.101098579806652 "No significant DEG"
"vmacro21724" -1.53444538359074 3.44603359901621 53.8240879161862 1.25957832648483e-06 5.23452213021747e-05 "Significant DEG"
"vmacro21723" -0.530437690891044 5.59919550260902 12.6359202269281 0.00247997082831658 0.0146820122750275 "No significant DEG"
"vmacro21722" -0.126903264838915 4.17925902828132 0.78766306832431 0.38735611740246 0.550295519434865 "No significant DEG"
"vmacro21721" -0.0337398864769057 7.06175821264844 0.114160839486155 0.73964746073149 0.836571320098024 "No significant DEG"
"vmacro21720" -0.273587222196598 3.79392529484165 1.93291129408916 0.182613485975094 0.329177116327245 "No significant DEG"
"vmacro21719" 0.165718889510902 4.09373869166276 1.3140906757378 0.267745304351461 0.428316142276428 "No significant DEG"
"vmacro21718" 0.556821187631816 7.14146173761091 19.9956011446409 0.000345865650345859 0.00332865150370699 "No significant DEG"
"vmacro21717" 2.01949185766387 2.96176758266435 51.1491278064837 1.75086578981449e-06 6.7063785021509e-05 "Significant DEG"
"vmacro21716" 0.040530649390628 3.63998985397628 0.0737324217241961 0.789291425702343 0.870525235343868 "No significant DEG"
