"genes" "logFC" "logCPM" "F" "PValue" "FDR" "status"
"vmacro21768" 0.915427565432953 7.66757345602819 35.2666379050779 1.71084448424766e-05 0.000102302064379386 "No significant DEG"
"vmacro21769" -0.454563520729879 6.21594167635533 7.78452677475217 0.0126807699360676 0.0267247471583791 "No significant DEG"
"vmacro21770" -0.61259054093421 3.62646535270977 14.3246573012956 0.00150941567593387 0.00434139083510834 "No significant DEG"
"vmacro21771" -1.13027956626143 0.432962544126544 4.17950747894315 0.0569398163545494 0.095998497168378 "No significant DEG"
"vmacro21774" 2.49244407176021 1.29388994428242 22.6749998580806 0.000187336137950504 0.000753564579849507 "Significant DEG"
"vmacro21775" -0.825343703523897 6.63107703236682 12.3308766831431 0.00272193814515924 0.00717239537490158 "No significant DEG"
"vmacro21776" 0.421415948044273 4.96770754747284 6.52007566543658 0.0207116068451061 0.0405453510437602 "No significant DEG"
"vmacro21777" 0.152926052575639 4.22879833028614 0.690177533153148 0.417772333187917 0.50519888776211 "No significant DEG"
"vmacro21778" 0.674616416923781 5.22814054096438 12.3987623335023 0.00266587090180652 0.00703924244905307 "No significant DEG"
"vmacro21779" -0.0435868828623213 7.43383894254246 0.14520943418074 0.707939240594168 0.772467580077564 "No significant DEG"
"vmacro21780" 1.05306859000452 4.48326223031778 51.1453843991456 1.75168906425787e-06 1.58809262836116e-05 "Significant DEG"
"vmacro21781" -0.600723373386695 7.81386460514503 17.5616956785573 0.000630138195317881 0.00207418223911796 "No significant DEG"
"vmacro21782" -0.11577050126909 4.89711816865149 1.00281044372485 0.330859024461727 0.418565850352 "No significant DEG"
"vmacro21783" 2.32189066325935 7.05802286711742 70.6082997143957 2.05259011932784e-07 2.99565084362499e-06 "Significant DEG"
"vmacro21784" 0.139112744173315 5.51308971613577 0.220840831267697 0.644451440069551 0.716787826199807 "No significant DEG"
"vmacro21785" 1.46683621331465 4.93793273004971 38.9998947279923 9.44068437542972e-06 6.22902298378838e-05 "Significant DEG"
"vmacro21786" 0.173886712406981 5.82885413833137 1.99472026683915 0.176131884303592 0.247821471792507 "No significant DEG"
"vmacro21787" 0.263243139603849 6.10853608526251 6.52243281656187 0.0206920138968654 0.0405111531440735 "No significant DEG"
"vmacro21788" -0.312471170922111 4.39506671733372 3.44824049693567 0.0809677598026629 0.129092278354714 "No significant DEG"
"vmacro21789" -0.280684634164568 6.3857745865129 5.68284782053567 0.0292305144999874 0.0544185110372106 "No significant DEG"
"vmacro21792" -0.311132152239768 2.71103319790564 2.9566378285192 0.103921199889763 0.159498540480097 "No significant DEG"
"vmacro21794" 0.239327317027359 5.09633032911617 2.68064872643078 0.120195247492297 0.180338292991596 "No significant DEG"
"vmacro21795" 2.09616539867577 2.84170928992271 75.5118408432847 1.29134782849058e-07 2.08572902865857e-06 "Significant DEG"
"vmacro21796" 0.873573594787351 1.52416580301835 7.60968421558865 0.0135445749058267 0.0282313639099891 "No significant DEG"
"vmacro21797" -3.68287592680723 2.13141495596322 48.7665187631811 2.37454238313198e-06 2.03478867736939e-05 "Significant DEG"
"vmacro21798" 2.68328551438804 6.75077339538093 80.7426443018593 8.09035832647464e-08 1.44633163146676e-06 "Significant DEG"
"vmacro21799" 1.52193120401572 6.69577434520531 51.0714087704932 1.76804751829287e-06 1.60064102569703e-05 "Significant DEG"
"vmacro21800" -0.02139465229194 5.27509586184641 0.0335014474479254 0.856965353594584 0.892769749853451 "No significant DEG"
"vmacro21801" 0.0272923647856082 5.43987383271113 0.041639496261226 0.84076366926006 0.878867108238473 "No significant DEG"
"vmacro21802" -1.15350751400677 2.12561007026471 4.17967428552166 0.056935376095369 0.095998497168378 "No significant DEG"
"vmacro21803" -0.39325409285371 2.68990094837995 0.787868924264331 0.387295489207193 0.475274154440762 "No significant DEG"
"vmacro21804" 0.277906450316086 6.5591847772575 5.53589124402235 0.0311091158192432 0.0573561167844639 "No significant DEG"
"vmacro21805" -1.73806198808018 5.24038172098527 51.7791934078885 1.61827558125913e-06 1.49847605400573e-05 "Significant DEG"
"vmacro21806" 2.48054666789093 3.97043143396514 114.801262927686 6.40951059466587e-09 2.28865159951081e-07 "Significant DEG"
"vmacro21807" 0.0439916999071525 4.30768150965034 0.0433246614528582 0.837621420897707 0.876639339604069 "No significant DEG"
"vmacro21808" -0.650647073796751 5.97016315625904 11.2507965204955 0.00381949554757859 0.00958895466834187 "No significant DEG"
"vmacro21809" 3.07282328867041 5.02512586993205 105.636872840604 1.18006231905397e-08 3.53925923521297e-07 "Significant DEG"
"vmacro21810" -1.12060571230074 3.2244493206333 17.0657090469502 0.00071609153809988 0.00230383641242287 "Significant DEG"
"vmacro21811" 0.797734245864454 4.78259346542457 26.6846067648328 8.08946008424238e-05 0.000372271293382203 "No significant DEG"
"vmacro21812" 0.308280810957752 4.29800392113591 2.44752247722709 0.136378841725131 0.200325458640604 "No significant DEG"
"vmacro21813" 0.685582433709563 6.14553883476704 30.9202136798317 3.62348478697593e-05 0.000190302787201448 "No significant DEG"
"vmacro21814" -0.82654869386935 3.60036088864512 15.0761736582174 0.00122178528250423 0.00362112403103919 "No significant DEG"
"vmacro21815" -1.61809702361538 2.00925226165887 17.8479887764248 0.000585834756616902 0.00194988622970989 "Significant DEG"
"vmacro21816" 0.0175506073556613 0.651513104969271 0.00242816681523282 0.961280976098544 0.971775643599541 "No significant DEG"
"vmacro21817" 0.186144999503154 -0.360381705218098 0.0740851129833131 0.788801060215677 0.83889274217295 "No significant DEG"
"vmacro21818" -0.683377208265865 1.66913116290522 2.80521758724857 0.112497910818422 0.170702223280677 "No significant DEG"
"vmacro21819" -0.915856823192934 0.981805969786896 5.79918241808 0.0278352929758952 0.052203147528778 "No significant DEG"
"vmacro21821" 0.207375412859632 6.04530940899278 1.67193212008086 0.213525369899558 0.291177897543184 "No significant DEG"
"vmacro21822" 0.712911109674114 5.08260793379031 23.270286754711 0.000164462963673734 0.000673927181971315 "No significant DEG"
"vmacro21824" 1.71221607371961 4.08198415785722 39.4237995268883 8.84744199224475e-06 5.92781721117206e-05 "Significant DEG"
"vmacro21825" -0.545488172418836 4.45024097841896 9.21324744376197 0.00755636134573203 0.0171735485130274 "No significant DEG"
"vmacro21826" -0.257414566074173 6.70995024862945 4.85791461643521 0.0417878037083964 0.0738126081801705 "No significant DEG"
"vmacro21827" -0.884571732440085 8.28794297309106 32.2812879954717 2.84355934592669e-05 0.000155018275288801 "No significant DEG"
"vmacro21829" 0.577547190063341 6.93458709830351 5.15660002740613 0.036633914994144 0.0658505627378556 "No significant DEG"
"vmacro21830" -0.969484464081139 3.25926578950695 12.1711217921623 0.0028592000934406 0.00749268330572598 "No significant DEG"
"vmacro21831" -0.215191037054693 2.10267775312871 0.37502769011471 0.54848884660924 0.630722495121247 "No significant DEG"
"vmacro21832" 0.117218460407217 9.04003399976028 0.162949968504961 0.691554260958224 0.75843141078469 "No significant DEG"
"vmacro21833" -0.305694112370448 4.7821265660544 5.54691842003344 0.0309634394340627 0.0571538230312315 "No significant DEG"
"vmacro21834" -1.58433523498566 1.3538855978229 24.2220507265246 0.000134112321379716 0.000569264779987973 "Significant DEG"
"vmacro21835" -1.74924351532101 -0.189458239418436 4.13317473844849 0.0581889036630946 0.097776016329592 "No significant DEG"
"vmacro21836" 0.630148423405777 5.84958669812187 25.4505033503384 0.000103815940738817 0.000458612568224395 "No significant DEG"
"vmacro21837" -0.586704778762379 7.45369555017839 17.5632088252973 0.000629894358827186 0.00207409544184854 "No significant DEG"
"vmacro21838" 0.122439507182956 4.68453309053048 0.760364665669443 0.395524306429058 0.483010636692335 "No significant DEG"
"vmacro21839" 1.03007529452223 9.03778981327817 50.9208873305063 1.80186363614954e-06 1.62662323045681e-05 "Significant DEG"
"vmacro21840" -0.682230363819594 5.8196597102174 30.2461904237745 4.09653414917111e-05 0.000210283608437672 "No significant DEG"
"vmacro21841" 0.671845479318963 5.10110156881686 4.12839349345919 0.0583196072412958 0.0979775798642128 "No significant DEG"
"vmacro21843" -0.0568064937106113 1.78523452542553 0.0220660399082087 0.883682669599816 0.913150785256214 "No significant DEG"
"vmacro21844" 0.801563598439286 5.31198873380416 21.5689077172169 0.00023996316826559 0.000924447474719359 "No significant DEG"
"vmacro21845" -0.889596851419884 2.4396057851558 12.6721940807812 0.002452845594284 0.0065581433548395 "No significant DEG"
"vmacro21846" -0.763974298632177 0.741158458553414 3.19026064527955 0.0921660016898897 0.144186540001201 "No significant DEG"
"vmacro21847" -1.52422305965846 5.49638346635957 114.085935942748 6.71173770593696e-09 2.36647683439459e-07 "Significant DEG"
"vmacro21848" -0.663667542510873 4.49703573200551 15.1700684423712 0.00119039676534983 0.00354240535086552 "No significant DEG"
"vmacro21849" -8.15659401921716 2.35530293216161 81.2543063163202 7.73925703809662e-08 1.39270120756314e-06 "Significant DEG"
"vmacro21850" -0.92387861496005 3.1876273589664 11.3538310496014 0.00369567109113868 0.00931363800547896 "No significant DEG"
"vmacro21851" 1.57028319926645 5.0439066279836 94.9491848390614 2.55627488252696e-08 6.04974483674959e-07 "Significant DEG"
"vmacro21852" -0.735921446737086 6.28037992014665 33.6022691130418 2.26233928193901e-05 0.000128587967231784 "No significant DEG"
"vmacro21853" -0.558996382547621 2.89140288010031 4.83012618490902 0.0423084486248484 0.0745803213676169 "No significant DEG"
"vmacro21854" 0.0241769602109957 2.73116442507453 0.0134921231399227 0.908908488966805 0.93242064252134 "No significant DEG"
"vmacro21855" -0.401899759495105 8.76252688938528 8.36892422655992 0.0102163302484716 0.0222390840619858 "No significant DEG"
"vmacro21856" -1.06341879539675 4.68583850275204 48.9909382749025 2.30625779621406e-06 1.9887084312794e-05 "Significant DEG"
"vmacro21857" 0.51517005110466 6.77676780229228 13.7200674454955 0.00179669467140168 0.00503628961895474 "No significant DEG"
"vmacro21858" -0.704882413407703 4.89777844972342 24.6849005280943 0.000121664221764083 0.000524936672732385 "No significant DEG"
"vmacro21859" 0.796720488378182 -0.376138031825252 1.34482085060194 0.262426583204623 0.345345779553514 "No significant DEG"
"vmacro21863" 0.556242975324509 3.10979295672754 7.13308411449799 0.016259744983607 0.0330092204727868 "No significant DEG"
"vmacro21864" 1.18176617669402 8.42264781543637 41.0381615903095 6.94136790218589e-06 4.8678894387572e-05 "Significant DEG"
"vmacro21866" 0.290363242715272 1.81005566390458 0.865227978601407 0.365473775430392 0.453248310664763 "No significant DEG"
"vmacro21726" 1.30537654975824 0.0710412537367369 1.27119124009479 0.275413036760123 0.359902971583158 "No significant DEG"
"vmacro21725" -2.97833556126846 1.44411669347242 26.6315274342124 8.17546974648099e-05 0.000375595099745002 "Significant DEG"
"vmacro21724" 2.33931612101396 3.44603359901621 121.879561249645 4.1165664608182e-09 1.68800444399018e-07 "Significant DEG"
"vmacro21723" 0.994874829741826 5.59919550260902 43.8179466033858 4.64406764571676e-06 3.49450060520897e-05 "No significant DEG"
"vmacro21722" 0.500216047019162 4.17925902828132 12.0859273900407 0.00293557755415447 0.0076581156790887 "No significant DEG"
"vmacro21721" 0.652527533167539 7.06175821264844 42.3570171354618 5.72245015935703e-06 4.16465993093229e-05 "No significant DEG"
"vmacro21720" 0.57776900337514 3.79392529484165 8.47892874044198 0.00981588093969032 0.021477165510965 "No significant DEG"
"vmacro21719" 0.525345662519488 4.09373869166276 13.2109260706831 0.00208690192589565 0.0057301934988426 "No significant DEG"
"vmacro21718" -1.38397067861414 7.14146173761091 118.554823696183 5.05349030062786e-09 1.93177008986927e-07 "Significant DEG"
"vmacro21717" -2.42647049954319 2.96176758266435 67.7241993900992 2.72960943447726e-07 3.74854571365398e-06 "Significant DEG"
"vmacro21716" -0.363117116662023 3.63998985397628 5.66700647883887 0.0294266347627323 0.0547081055994315 "No significant DEG"
"vmacro21715" 0.79294382685359 5.47573219123788 20.1163878055459 0.000336096687015095 0.00122488427680797 "No significant DEG"
"vmacro21714" -0.606297282636252 7.88042677559646 19.9186769838173 0.000352253085382022 0.00127282205032432 "No significant DEG"
"vmacro21713" 0.755327961348321 4.69862535456154 22.7968664300231 0.000182377316285442 0.000737512679275984 "No significant DEG"
"vmacro21712" 1.29391194405561 6.36885165363191 68.8189113925029 2.44687980018497e-07 3.4420525212779e-06 "Significant DEG"
"vmacro21711" -0.52354429678077 5.5256679533141 33.2641658006354 2.39726094586827e-05 0.000134572550154318 "No significant DEG"
"vmacro21710" 0.307045961761379 5.00325274601526 4.55379621347508 0.0479151001479931 0.082915770237047 "No significant DEG"
