"genes" "logFC" "logCPM" "F" "PValue" "FDR" "status"
"vmacro21777" 0.237970878191995 4.22879833028614 1.67233158882726 0.213473186264692 0.328203881055644 "No significant DEG"
"vmacro21778" 0.540703086244942 5.22814054096438 8.0245179866514 0.0115950701322681 0.0342802174167722 "No significant DEG"
"vmacro21779" -0.263637417044761 7.43383894254246 5.31202322210814 0.0342437501221278 0.0799901461645345 "No significant DEG"
"vmacro21780" 0.518065406999688 4.48326223031778 12.776062670082 0.00237700393459229 0.0100072378737813 "No significant DEG"
"vmacro21781" -0.217717593560498 7.81386460514503 2.31934719025249 0.14640249210734 0.245326585701382 "No significant DEG"
"vmacro21782" 0.161455432804497 4.89711816865149 1.94552148167631 0.181267270993472 0.289054772964427 "No significant DEG"
"vmacro21783" 1.31328678950986 7.05802286711742 24.2135133536489 0.000134354970918613 0.00112404432906691 "Significant DEG"
"vmacro21784" 0.233017394121568 5.51308971613577 0.619825961929339 0.44209456735548 0.566654607734564 "No significant DEG"
"vmacro21785" 0.5531695105349 4.93793273004971 5.85901849666774 0.0271474763939452 0.0666973354217549 "No significant DEG"
"vmacro21786" 0.257196963401439 5.82885413833137 4.36352283926984 0.0522771181636384 0.110393670870298 "No significant DEG"
"vmacro21787" 0.238657379175425 6.10853608526251 5.3699909920057 0.0333985822595879 0.0784162157306474 "No significant DEG"
"vmacro21788" -0.259202180547425 4.39506671733372 2.37768879041675 0.141732537091163 0.239252048231322 "No significant DEG"
"vmacro21789" -0.286804411432593 6.3857745865129 5.93846750283994 0.0262640749480141 0.0650922663883577 "No significant DEG"
"vmacro21792" 0.145180918852851 2.71103319790564 0.638043122127969 0.43558471370891 0.560873390981332 "No significant DEG"
"vmacro21794" 0.390208559551124 5.09633032911617 7.11331937479519 0.0163850498427019 0.0451067723696839 "No significant DEG"
"vmacro21795" 1.25147681443646 2.84170928992271 29.2246866746648 4.95124683364381e-05 0.000535402683399975 "Significant DEG"
"vmacro21796" 0.344153366382732 1.52416580301835 1.24051523939785 0.281077169054934 0.404950679737376 "No significant DEG"
"vmacro21797" -2.59696129176984 2.13141495596322 24.6188183413941 0.000123359458950497 0.00105048289262533 "Significant DEG"
"vmacro21798" 2.12631503823677 6.75077339538093 53.1416318708943 1.36830535952467e-06 4.3284286455942e-05 "Significant DEG"
"vmacro21799" 0.581752341773839 6.69577434520531 7.79966623588631 0.012608965870568 0.0366808028032765 "No significant DEG"
"vmacro21800" -0.0477467543212527 5.27509586184641 0.167230952904169 0.687758193380949 0.777237249762522 "No significant DEG"
"vmacro21801" 0.0864011142640273 5.43987383271113 0.417673012921494 0.526844385351225 0.643913413889577 "No significant DEG"
"vmacro21802" -0.859980199400335 2.12561007026471 2.3258842343439 0.145869990846624 0.24472032325412 "No significant DEG"
"vmacro21803" 0.16818968440403 2.68990094837995 0.142346199632718 0.71069040846916 0.794771621126179 "No significant DEG"
"vmacro21804" 0.24112612513804 6.5591847772575 4.173739159817 0.057093612524621 0.118234790892101 "No significant DEG"
"vmacro21805" -1.57705967429561 5.24038172098527 42.9338859033493 5.26626202962655e-06 0.000108598862935272 "Significant DEG"
"vmacro21806" 1.15731357369246 3.97043143396514 28.3569398698784 5.8362773876548e-05 0.000605037995486497 "Significant DEG"
"vmacro21807" -0.311869852452338 4.30768150965034 2.20219214894297 0.156361776628546 0.258368060394103 "No significant DEG"
"vmacro21808" -0.0556647624395483 5.97016315625904 0.0826844728347416 0.777214066402768 0.846341172382989 "No significant DEG"
"vmacro21809" 1.40312018207866 5.02512586993205 26.0439640918677 9.19928328861063e-05 0.000844380249317512 "Significant DEG"
"vmacro21810" -0.917468310986093 3.2244493206333 11.4657065287035 0.00356632151817486 0.0136574147679553 "No significant DEG"
"vmacro21811" 0.35351701106008 4.78259346542457 5.34733307407846 0.0337260475745456 0.0790227683926368 "No significant DEG"
"vmacro21812" 0.521060023912607 4.29800392113591 6.96220135180133 0.0173802910566186 0.0471840814926357 "No significant DEG"
"vmacro21813" 0.295874133241277 6.14553883476704 5.82800869778209 0.0275014733042148 0.067350186580806 "No significant DEG"
"vmacro21814" -0.730436814017391 3.60036088864512 11.8060662660824 0.0032031360319132 0.0125901132925498 "No significant DEG"
"vmacro21815" -1.39504077100138 2.00925226165887 13.2914740013929 0.00203766407730197 0.00889546637768623 "Significant DEG"
"vmacro21816" -0.0999039835673485 0.651513104969271 0.0783226386244293 0.783005235319141 0.850801758115216 "No significant DEG"
"vmacro21817" -0.204396146270639 -0.360381705218098 0.0934606617005793 0.763584215663299 0.836081104057025 "No significant DEG"
"vmacro21818" -0.607969425420041 1.66913116290522 2.2244306867042 0.154408909825898 0.25571692038241 "No significant DEG"
"vmacro21819" -0.375532708265929 0.981805969786896 0.963681463757421 0.340208710869269 0.467541870304849 "No significant DEG"
"vmacro21821" 0.333927829245071 6.04530940899278 4.33024045154951 0.0530865907831705 0.111621111021713 "No significant DEG"
"vmacro21822" 0.0440046874519122 5.08260793379031 0.0906589031735068 0.767041428853905 0.838711106643064 "No significant DEG"
"vmacro21824" 1.11288721045076 4.08198415785722 17.4474972270471 0.000648850399162925 0.00370120256101459 "Significant DEG"
"vmacro21825" -0.397301430017859 4.45024097841896 4.89651321652989 0.0410768383295892 0.0918247616473588 "No significant DEG"
"vmacro21826" -0.178343681777823 6.70995024862945 2.3340153081275 0.145210937175982 0.243914990016894 "No significant DEG"
"vmacro21827" -0.0640158309932257 8.28794297309106 0.171466706297429 0.684058037552805 0.77415645602609 "No significant DEG"
"vmacro21829" 0.683145201839082 6.93458709830351 7.19840640667248 0.0158533058271376 0.0439345937313161 "No significant DEG"
"vmacro21830" -0.0133302523568223 3.25926578950695 0.00226675595961865 0.962588949931384 0.976669373401125 "No significant DEG"
"vmacro21831" -0.204466446976798 2.10267775312871 0.340226728237405 0.567458610728317 0.679319254402075 "No significant DEG"
"vmacro21832" -0.145078663259944 9.04003399976028 0.249691743643615 0.623783051616162 0.726325339371157 "No significant DEG"
"vmacro21833" -0.121792014081954 4.7821265660544 0.880793587002024 0.361302343287075 0.489442667296424 "No significant DEG"
"vmacro21834" -0.429319771418884 1.3538855978229 1.742967552935 0.204495576032682 0.317392442052352 "No significant DEG"
"vmacro21835" -1.64135087254606 -0.189458239418436 3.63971384032673 0.0736852968569098 0.144143886529131 "No significant DEG"
"vmacro21836" 0.33591706290089 5.84958669812187 7.30725457167839 0.0152014564221127 0.0425484355977854 "No significant DEG"
"vmacro21837" -0.350112404364588 7.45369555017839 6.27870742942519 0.0228347881791937 0.0582239786817431 "No significant DEG"
"vmacro21838" 0.18289951997979 4.68453309053048 1.69830696007515 0.210114580555812 0.32429287354172 "No significant DEG"
"vmacro21839" -0.419976995224834 9.03778981327817 8.62910961030385 0.0092975780501802 0.0287861225949014 "No significant DEG"
"vmacro21840" -0.435013334688807 5.8196597102174 12.3420795895412 0.00271259473863129 0.0110821898992058 "No significant DEG"
"vmacro21841" -0.145194481985941 5.10110156881686 0.198174570211317 0.661889524139569 0.756700190168552 "No significant DEG"
"vmacro21843" -0.233132289320936 1.78523452542553 0.377508569358219 0.547183639803374 0.662027649958731 "No significant DEG"
"vmacro21844" 0.334697660343824 5.31198873380416 3.83166471713021 0.0671440111337352 0.134271733276154 "No significant DEG"
"vmacro21845" -0.270602133198962 2.4396057851558 1.16647903569373 0.295410574228613 0.419892451818986 "No significant DEG"
"vmacro21846" 0.0482762217500242 0.741158458553414 0.0124809630045414 0.912372750217988 0.944559577227035 "No significant DEG"
"vmacro21847" -0.554256016172201 5.49638346635957 15.4465608954327 0.00110310848955694 0.00553698591837845 "No significant DEG"
"vmacro21848" -0.84910290186383 4.49703573200551 24.8606210861634 0.000117282069605498 0.00101137227745247 "No significant DEG"
"vmacro21849" -8.17919781035138 2.35530293216161 81.9213092843817 7.30690082109309e-08 8.0102950093305e-06 "Significant DEG"
"vmacro21850" -0.721425189181507 3.1876273589664 6.93615714133726 0.0175586804530645 0.0475417785155721 "No significant DEG"
"vmacro21851" 1.06666733535753 5.0439066279836 45.4734433595954 3.68816448638258e-06 8.42535779374224e-05 "Significant DEG"
"vmacro21852" -0.874281324508046 6.28037992014665 47.3145330420814 2.87512126343998e-06 7.05829319177832e-05 "No significant DEG"
"vmacro21853" -0.428602286314059 2.89140288010031 2.84368067506667 0.110241580166336 0.197284749195315 "No significant DEG"
"vmacro21854" 0.132019956948445 2.73116442507453 0.402673654347959 0.534271369105614 0.650527623183497 "No significant DEG"
"vmacro21855" -0.289058119922623 8.76252688938528 4.33587632671295 0.0529485011545558 0.111425120572641 "No significant DEG"
"vmacro21856" -0.63422671325906 4.68583850275204 17.5352100395573 0.000634423447342436 0.003636306267445 "No significant DEG"
"vmacro21857" 0.445007426242797 6.77676780229228 10.2631193563141 0.00527678718516947 0.0185504451819218 "No significant DEG"
"vmacro21858" -0.24973654448986 4.89777844972342 3.10436094288132 0.0962948490906168 0.177694132379173 "No significant DEG"
"vmacro21859" -0.193336066719334 -0.376138031825252 0.0888759610539558 0.769272046660294 0.840668249214844 "No significant DEG"
"vmacro21863" 0.200312901248263 3.10979295672754 0.943910873868648 0.345076098512548 0.472494909132644 "No significant DEG"
"vmacro21864" 0.747580103281814 8.42264781543637 16.7071328225084 0.000786446364072943 0.00428373345585501 "No significant DEG"
"vmacro21866" 0.165963313262859 1.81005566390458 0.286185338014152 0.599696011927979 0.706690642338061 "No significant DEG"
"vmacro21726" 0.430556777010153 0.0710412537367369 0.153678387174399 0.699980453664021 0.786722706614336 "No significant DEG"
"vmacro21725" -1.92165206667832 1.44411669347242 11.0770734759736 0.00403901766777888 0.0150289697571976 "Significant DEG"
"vmacro21724" 1.12536858702933 3.44603359901621 31.6687914420992 3.16848654483869e-05 0.000384226833075639 "Significant DEG"
"vmacro21723" 0.383266031295575 5.59919550260902 6.66833843716324 0.0195193921558856 0.0516697759330444 "No significant DEG"
"vmacro21722" 0.536635057333003 4.17925902828132 13.943335660528 0.00168398921223641 0.00768103639966751 "No significant DEG"
"vmacro21721" 0.25902078744842 7.06175821264844 6.73603193615116 0.0190012191463864 0.0506212646951565 "No significant DEG"
"vmacro21720" 0.42228597951237 3.79392529484165 4.58090273432011 0.0473286423792273 0.102045196494152 "No significant DEG"
"vmacro21719" 0.653480859627725 4.09373869166276 20.4021208331299 0.000314196280371538 0.00215780586996206 "No significant DEG"
"vmacro21718" -1.33040797624039 7.14146173761091 109.851920236089 8.86302961142672e-09 2.45017811359369e-06 "Significant DEG"
"vmacro21717" -1.62237010837576 2.96176758266435 30.8861461691399 3.64586906171699e-05 0.000424831327948683 "Significant DEG"
"vmacro21716" -0.378997849203275 3.63998985397628 6.19775846397995 0.0236017369765366 0.0596769794309963 "No significant DEG"
"vmacro21715" 0.721550615452448 5.47573219123788 16.7423466745576 0.000779204040610009 0.00425517236605666 "No significant DEG"
"vmacro21714" -0.461248289332482 7.88042677559646 11.5623011450616 0.00345873653886817 0.0133366080821244 "No significant DEG"
"vmacro21713" 0.270481401109435 4.69862535456154 2.98884464561387 0.102198947698849 0.186054587974443 "No significant DEG"
"vmacro21712" 0.796658241806499 6.36885165363191 26.748790889399 7.986808231751e-05 0.000764033936913994 "No significant DEG"
"vmacro21711" -0.439679831994998 5.5256679533141 23.5079485461317 0.00015622035039066 0.00125946880122647 "No significant DEG"
"vmacro21710" 0.360888273004139 5.00325274601526 6.29675374111979 0.022667715014794 0.0578910441462301 "No significant DEG"
"vmacro21709" 0.337163175242679 6.59677029680548 5.85701876092891 0.0271701466186444 0.0667358417139637 "No significant DEG"
"vmacro21708" -0.0304888697665096 6.70811874155169 0.0716295067591209 0.792241802414823 0.857419142187958 "No significant DEG"
"vmacro21707" -0.037242321178235 3.19148992782221 0.044470669165939 0.835520883640549 0.889395758969837 "No significant DEG"
"vmacro21706" 0.146690585059402 8.70641035908841 0.576783291155088 0.458116725162673 0.582455277776311 "No significant DEG"
"vmacro21705" 1.21657953093459 3.4532892141007 18.5943434802431 0.000485901137066667 0.00298889525622272 "Significant DEG"
"vmacro21704" -0.846343371134167 3.58259170888664 13.9530619676028 0.00167926342078572 0.00766497960073883 "No significant DEG"
"vmacro21703" -0.475695169244243 6.82437407518745 4.98827690927963 0.0394419029778802 0.08901494312625 "No significant DEG"
"vmacro21702" -0.935369244529195 5.43163515736963 19.9928121888287 0.00034609494869753 0.00231966308728229 "No significant DEG"
"vmacro21701" 0.499654463056603 2.20952685982893 1.8852688206615 0.187813836958023 0.297381002737137 "No significant DEG"
"vmacro21700" 0.85721923018699 5.90559168669182 27.8393713908654 6.44794201216528e-05 0.000650420380127196 "No significant DEG"
"vmacro21699" 0.273322217458517 3.65314726027094 2.21034366540339 0.155642453135453 0.25742476316299 "No significant DEG"
"vmacro21698" 0.488241204674756 4.74952805232183 15.8132010550315 0.000998248061062763 0.00513665545313521 "No significant DEG"
"vmacro21697" 0.404378249262457 2.78579315944224 1.68195848407734 0.212220505860235 0.326829174009687 "No significant DEG"
"vmacro21696" -0.774843981730318 2.0252503593962 2.8907234988715 0.107555088139887 0.193584950582029 "No significant DEG"
"vmacro21695" -0.405370768836756 10.3993573765319 6.56214424780801 0.0203650860259335 0.0533677724886224 "No significant DEG"
"vmacro21694" 0.455151233757153 5.01744995982077 5.99353061813026 0.0256711210106533 0.0639181090299193 "No significant DEG"
"vmacro21692" 0.0838514270564432 4.43187569120324 0.195582552003649 0.663959410093526 0.758248562984733 "No significant DEG"
"vmacro21691" 0.182152047792559 4.9120367943646 1.83708628150035 0.193263370837925 0.304292100597063 "No significant DEG"
"vmacro21690" 0.167129701313491 3.34708441137909 1.08794502109566 0.311726877968856 0.437445022971819 "No significant DEG"
"vmacro21689" -0.00223955941288618 9.27951037059588 0.000130593245150008 0.991016994292305 0.994614814591483 "No significant DEG"
"vmacro21688" 0.236537717479828 5.90689401348111 4.77661296365956 0.0433323185503046 0.0954902930160651 "No significant DEG"
"vmacro21686" -0.653660107162665 3.37740352258859 1.96003269365959 0.179733402515048 0.286992688178013 "No significant DEG"
"vmacro21685" -0.171648591664731 4.16141036457217 1.65305675041406 0.216009786615482 0.33130068985208 "No significant DEG"
"vmacro21684" -2.03749653338624 4.69967976546112 61.4445434290496 5.26256053480275e-07 2.31832199079359e-05 "Significant DEG"
"vmacro21683" -0.571676644818669 5.00564342474342 17.7380109841772 0.000602426119734852 0.00350671235260016 "No significant DEG"
"vmacro21681" -0.677773217551273 1.94225030383233 4.09289289786362 0.059300839131207 0.121918894851021 "No significant DEG"
"vmacro21680" -0.356585522035905 6.42359505466118 5.03529681234891 0.0386332971127543 0.0876880226589467 "No significant DEG"
"vmacro21679" 0.476442709606981 3.45264040241945 4.50986255154767 0.0488835828914857 0.104805478661919 "No significant DEG"
"vmacro21678" 0.736866032356336 5.04687435760465 12.0677682535658 0.00295215305195868 0.0118184422415996 "No significant DEG"
"vmacro21677" 0.177254736364037 4.85127106948287 1.23832614669664 0.281487334286664 0.405327311958792 "No significant DEG"
"vmacro21676" -1.05502754601609 6.30287814668349 29.3176809205627 4.86568560826422e-05 0.000529452099130861 "Significant DEG"
"vmacro21675" 1.44836810335471 1.4985302008162 18.7953161000936 0.000462371433133054 0.00288132475890657 "Significant DEG"
"vmacro21674" 0.399632385314721 5.25995952034739 9.83158215439328 0.00610360945269071 0.0207053797457007 "No significant DEG"
"vmacro21673" 2.23785146902604 4.72617823935328 40.9069548315482 7.07775474025012e-06 0.000133884232195688 "Significant DEG"
"vmacro21671" 1.3652701540537 -1.26299321281945 3.41552361073526 0.0822952118261659 0.157229684052896 "No significant DEG"
"vmacro21670" -0.24994215588605 2.1739354835182 0.748118539172702 0.399273468999121 0.525468567763091 "No significant DEG"
"vmacro21669" -2.50542203672493 7.59173390089047 90.3325423052909 3.65411270715119e-08 5.57617599111271e-06 "Significant DEG"
"vmacro21668" -0.247186929386258 4.15790987868863 2.42872304049686 0.137795527226165 0.234473655828644 "No significant DEG"
"vmacro21667" -0.328590874023941 4.99175604604767 2.29468222514168 0.148433181924173 0.247956721063672 "No significant DEG"
"vmacro21666" -0.476802870390799 6.14538960755245 11.6220471757256 0.00339402634172008 0.0131450031103038 "No significant DEG"
"vmacro21665" -0.641585842528177 6.98861826596191 19.7066693423981 0.000370553435088482 0.0024432446506439 "No significant DEG"
"vmacro21662" 0.03245508172098 5.20880273448906 0.0692905012518586 0.79557866735452 0.859937848479498 "No significant DEG"
"vmacro21661" 0.877178882236456 6.67255349514479 30.9765264761859 3.58682098579036e-05 0.000419746075484363 "No significant DEG"
"vmacro21660" 0.0830466302768138 8.03211557531853 0.320817106425513 0.578617137299306 0.688886665509982 "No significant DEG"
"vmacro21659" -2.81703571615442 0.180420156489415 14.6318225223787 0.00138353130076506 0.0065911237667566 "Significant DEG"
"vmacro21657" 0.316239131790788 -0.361243167283751 0.158591648863412 0.695479372813111 0.783132764841209 "No significant DEG"
"vmacro21655" -1.14295703052789 9.92502924855497 60.9730237970098 5.54032645799099e-07 2.39098930285471e-05 "Significant DEG"
"vmacro21654" 0.2861692011147 1.54251778595593 1.19977538431564 0.288844740933901 0.413083928123719 "No significant DEG"
"vmacro21653" -1.84302817050155 2.96887809193421 67.7130374007426 2.73267460701755e-07 1.59406018742691e-05 "Significant DEG"
"vmacro21652" 0.334014026089815 5.77689180191233 9.60404940419174 0.00659792314822214 0.0219925774105761 "No significant DEG"
"vmacro21651" -0.0489455688455505 1.61949916481577 0.0378053300020024 0.848169872593468 0.898475055240762 "No significant DEG"
"vmacro21650" 0.676242422709236 5.94119028919522 13.7113672391816 0.00180125528761592 0.00809779510046517 "No significant DEG"
"vmacro21649" 0.682464229965687 6.36988663636385 14.1616658885417 0.00158141410025904 0.00731435363289309 "No significant DEG"
"vmacro21648" 0.0154076783689847 5.0294137877154 0.0113392237636813 0.916460055903253 0.947377909658333 "No significant DEG"
"vmacro21645" -0.184690445481227 3.79911706973515 0.817408733635332 0.378740429585461 0.506341021470611 "No significant DEG"
"vmacro21644" -0.498733815266565 -0.599452716372548 0.453211720630011 0.509983189173624 0.628906732188187 "No significant DEG"
"vmacro21643" 0.106995587020957 1.41401989584126 0.0954619496836976 0.76114945307674 0.833905153197094 "No significant DEG"
"vmacro21642" 0.37760274740474 5.06540665578572 11.8201462518066 0.00318903622482145 0.012547620872209 "No significant DEG"
"vmacro21641" 0.518869021264651 2.52843255253449 3.95393018787149 0.0633313760193853 0.128338042873661 "No significant DEG"
"vmacro21640" -0.175481664111716 4.97975852156947 2.5118813468894 0.131660836209004 0.226336558281071 "No significant DEG"
"vmacro21639" 0.0541539111248791 6.30998568644945 0.269361040304417 0.610540374184088 0.715623549069773 "No significant DEG"
"vmacro21638" -0.580430369138471 6.19983950253598 30.7147149715726 3.76088709169997e-05 0.000433906823033221 "No significant DEG"
"vmacro21637" -0.991516719148732 5.9531619645565 17.5908205601485 0.000625463416802994 0.00360427059445527 "No significant DEG"
"vmacro21636" -1.7348831186887 4.58265171019258 30.2133298162485 4.12130647967423e-05 0.000466483080486927 "Significant DEG"
"vmacro21635" -0.372509077916341 6.46459081054251 10.690927994888 0.00457987205012413 0.0166435117442053 "No significant DEG"
"vmacro21634" 2.12886242771499 4.51426554848828 53.5329153873228 1.30473754925194e-06 4.18987689427286e-05 "Significant DEG"
"vmacro21633" -0.424696253849631 4.59044712168498 9.71404350222861 0.00635352561949181 0.0213406411677771 "No significant DEG"
"vmacro21632" -1.71419437152412 0.320007925042202 12.7721313114942 0.00237982593754322 0.01001437894521 "Significant DEG"
"vmacro21631" 0.993761689169803 1.96116012502002 7.42664437691662 0.0145212766919593 0.0410056777052736 "No significant DEG"
"vmacro21630" 1.03468536309895 3.09694240184708 13.9911996043902 0.00166087664448236 0.00759561684664222 "Significant DEG"
"vmacro21629" 0.150168066832667 6.16308198043882 1.97694266501685 0.17796634121124 0.284814829986107 "No significant DEG"
"vmacro21628" -0.373566496556659 3.90543682579487 3.54536098066442 0.0771731381108511 0.149434332500709 "No significant DEG"
"vmacro21627" 0.100442839488663 6.49396652456388 0.699311326064289 0.414769368857058 0.540713894952733 "No significant DEG"
"vmacro21626" -0.26031858865803 4.31163588975396 2.86471750981889 0.109030423505699 0.19563120387275 "No significant DEG"
"vmacro21625" -0.131171532047642 5.87742073402173 1.91159716014208 0.184917430765377 0.293599133664854 "No significant DEG"
"vmacro21624" 0.0863033469032258 7.30362934170574 0.675026954725912 0.422828805701607 0.548484152924729 "No significant DEG"
"vmacro21623" 0.635041862849118 3.3961142177383 13.2514327085698 0.00206197534228675 0.00896808896536082 "No significant DEG"
"vmacro21621" -0.167798303350866 6.32257596226212 3.60678728931518 0.074881012647613 0.145973972023834 "No significant DEG"
"vmacro21620" 0.105865007850414 4.6624037260893 0.0840732542379585 0.775405169029999 0.844950219894158 "No significant DEG"
"vmacro21619" 2.9809985032513 0.0696075569368316 9.92299854060092 0.00591690623610649 0.0202339523939999 "Significant DEG"
"vmacro21617" -0.627753071665416 1.92239593632888 2.72900081608468 0.117134625592313 0.206787874426041 "No significant DEG"
"vmacro21615" 0.607094047556198 6.42753365456205 6.32600633392913 0.0223998513435603 0.0573624667485953 "No significant DEG"
"vmacro21614" 0.080921649439629 4.38921362911663 0.0710772227756298 0.793024356516358 0.857925340321547 "No significant DEG"
"vmacro21613" -0.649580957829449 5.63695233227312 16.5641687869805 0.000816636360450656 0.00440037812869951 "No significant DEG"
"vmacro21612" -1.11053683646573 4.66269217226188 28.248849151494 5.95844260134793e-05 0.000614934508549675 "Significant DEG"
"vmacro21611" -0.820352372337732 5.97061592595364 32.7264765281908 2.63080575128983e-05 0.000335883881567879 "No significant DEG"
"vmacro21610" 1.38936381134929 4.12541596504825 17.9544351578772 0.000570263406536853 0.00337399952843997 "Significant DEG"
"vmacro21609" -0.772795598899816 4.59431119038831 11.6207188860077 0.00339545007498197 0.0131455673189123 "No significant DEG"
"vmacro21608" -0.545624800228111 5.08243710489051 27.0977600820105 7.45362016590813e-05 0.000728743232520233 "No significant DEG"
"vmacro21607" -0.63417652784533 3.1614264284263 1.10180131363005 0.308759521946814 0.433983338083817 "No significant DEG"
"vmacro21605" -0.529460565376949 3.86062563952147 6.1037394741575 0.0245297388716416 0.0616231751582461 "No significant DEG"
"vmacro21604" -1.84796564409509 0.301028024146937 13.0096935982879 0.00221587371064113 0.0094647165666551 "Significant DEG"
"vmacro21603" 0.0961308896745845 5.33837048917406 0.485131489585281 0.495646360446124 0.61680938971228 "No significant DEG"
